Unique_ID,Category,Review_Header,Review_text,Rating,Own_Rating
152999,mobile,Awesome product,"Really it's a outstanding product make by realme in this price list Nice font camera, premium look, triple slot",4,Positive
137770,mobile accessories,"Initially okay, not good for long time usage.","In 2 months, with one beat on high node, one side earphone went deaf. Applied for replacement. Let's see.",3,Neutral
125037,mobile,Good,Good,4,Positive
131837,smartTv,Solitary tunes!,Great build. Eyecatching looks. Powerful sound. Little heavy so bit cumbersome to carry around. Overall a great companion for solitary times.,5,Positive
149445,mobile accessories,Good Buy,Overall a good buy,5,Positive
144705,books,Five Stars,Nice book,5,Positive
164924,mobile accessories,Nice product,Warms up very fast,4,Positive
169693,smartTv,rate down kre rhe h phle jayda pre bachi,pre,3,Neutral
129890,refrigerator,Fridge,Good product,5,Positive
116030,refrigerator,Not satisfied with battery life else product is good,Battery life only 2 days if it is connected with phone else if in the box then could be 20 days as it was decribed in feature or specification of the product.,4,Positive
154098,refrigerator,The best smartwatch,"Series 5 is all what was missing earlier. If you have series 4, you can skip for upgrade . But coming from series 3 or below , you will feel hell lot of diff. Design + Display is awesome. I have cellular + wifi. And believe me it is working fine. Battery is good. Easily last 1.5 days on one single charge.",5,Positive
144274,mobile accessories,Good to use,Nice,5,Positive
111497,mobile,Must buy,After using it from last one year fully satisfied,5,Positive
115265,mobile accessories,Just ok product. Otherthan bass quality nothing great about,"Bass is extremely good. No doubt. mic clarity is very poor, especially during outside. Mic noise cancelation is not effective. Ear buds are comfort enough and completely conceals the ears so during driving you should use only one side, otherwise you cannot hear the other vehicles horns etc., After usage for some long time of 1hr or so it pains in the ears. Battery back up is 4 to 5hrs hardly. Please be careful that once battery charge comes down to 20%, it switches off...bluetooth connectivity range is very short.",3,Neutral
123987,mobile accessories,Mi A3,Fingerprint reader is very slow,3,Neutral
124282,refrigerator,Super awesome watch,"Fitness watch 👀⌚, fitness ke liye bhut jaruri hain, it's best watch price bhi bhut badiya hain , sleep tracking, step 👣, heartbeat, etc go for it",5,Positive
110615,refrigerator,Good buy,A good buy ... My son loved it...good battery life.. easily charged...,5,Positive
116839,mobile accessories,Awesome phone,"Best budget phone in 6GB ram varient. But only minus point is, hybrid sim slot.",5,Positive
121710,mobile accessories,Great work,"Everything is good delivery was on time and the phone is exactly as it should be, no problem so far.",5,Positive
125778,smartTv,Good,Good,5,Positive
125902,smartTv,Good,Good,5,Positive
169245,smartTv,good laptop if you ok with HD display,"nice laptop, super light and portable, the only downside is the display, as its not full HD you can clearly see pixels but overall if you see & at the price point this laptop is awesome.",4,Positive
157282,books,Duplicate Print,The book i received is a duplicate print,1,Negative
150151,mobile,Heavy Duty and with Good Strength,Perfect one if your are looking for an Heavy and Durable one,5,Positive
143572,smartTv,VERY GOOD,NICE CAMERA QUALITY & OSUM DESIGN & COLOUR.,5,Positive
131880,smartTv,Great product,Great companion for online streaming of shows and movies!,5,Positive
160472,mobile,Best powerbank in its price,This powerbank is really awesome..... the other powerbanks mah decreases day by day while this power bank doesn't... its easy to carry and light waited....fits in the pocket.,5,Positive
166713,mobile,🤳 pro,Wow nice mobile under 12k realme is real selfie pro,5,Positive
112971,smartTv,KN,Apple the name is enough,5,Positive
133508,mobile accessories,Its Really a Monster !!,"I Buy it only in Rs.14299 (10% SBI Card & 1000 as Amazon Pay Balance) In this price this is awesome mobile. Its really a Monster. My Review on this mobile are : Battery 10/10 Display 10/10 Back Camera 7/10 Front Camera 8/10 Look 9/10 Speaker 7/10 RAM, ROM 9/10 Processor 8/10 Charging 8/10 Fingerprint Reader 10/10 Face Lock 6/10 *No Headphone & No Case Cover with this *I think you need to buy 128GB, 6GB version. Bcoz if you click a picture by 48MP Camera its need 20/25MB Storage, means picture size will be 20-25MB",5,Positive
146240,mobile accessories,Nice Product to buy,"Nice product to buy. Difficult to carry though there is no pouch or case in which u can carry it ,you have to carry it orwear it like a necklace only . Battery backup is great",5,Positive
127798,books,Good book,Good book,5,Positive
128416,smartTv,Good,Good item,5,Positive
149465,mobile,Can be considered as a good options,"Overall a good product, whereas some deficiency like low battery backup and some basic options like screen capture are not friendly... Camera is ultimate no comparison with any other things in this segment. Voices are a bit different, people like it but may not be me...",4,Positive
118380,smartTv,Good value for money,Bought it for my elderly mom. Meets all her requirements and she is very happy with it. Great value for money,5,Positive
138859,books,"Nice vocabulary , it definitely increase spoken English",It is very light and compact . No dislikes,5,Positive
134363,mobile,JUST GO FOR MONSTER,I bought this phone in the exchange of my old phone redmi 4(3487rs) exchange price. Thanks Amazon for extra 10% SBI credit card discount.. So finally I got this phone in 9560rs price . I am reviewing this phone after 4 days of hard usage. Phone is awesome.. Start with pros. 1.Display - mind boggling. Love the super amoled display...very much better than ips display...watching videos is so pleasing my eyes(10/10) 2.Battery - it's really on go monster. Massive 6000mah ...must say really great battery. Just loved it. (10/10) 3.Rear camera - superb HD quality like DSLR.. in night...it also did a brilliant job.. great picture quality..and After on the flash light ..its capture best clear and coloured photos..but really a great camera quality...i am very happy to choose this phone. THANKS SAMSUNG. (9.9/10) 4.Audio quality - in 3.5MM Jack- mind blowing. (10/10). 5.performance- smoothly gameplay...pubg play with HDR in highest settings. (9.5/10) 6. Fingerprint reader- smoothly work (9.5/10) 7. Face unlock did a great job (9/10). 8. Call quality is very good and clear. Cons. 1.built quality - not up to the mark..back is made out of plastic..so when u press the side of the phone...produce some crackling sound. So please buy a back cover for safety (7.5/10) 2.front camera- not good but also not that bad.. in day(sunlight)- capturing clear photos..in night- not like as 16mp ...its like 8mp.. I think it's better in my previous phone redmi 4. But could be better in next updates. (8/10). 3.App lock- no inbuilt applock like my redmi 4 ..I hope it's fix in the updates. But still not happy. 4.back cover should be provided in the box. 5.phone Speaker is not that good...its produced very thin sound. which i don't like. (7.5/10). the Amazon delivery is too good... Got my phone exchange smoothly .. Thanks Samsung.,5,Positive
150495,mobile accessories,Dont trust amazon,Phone is good ... But don't trust amazon... They didn't gives that Amazon's pay 1000 rupees still be.. I thought the phone 10 days before... Still they can't give the Amazon's pay money ...,3,Neutral
117584,smartTv,BEST BUDGET PHONE,Best phone in this range..... Good gaming experience and good battery life A PERFECT SMARTPHONE FOR A MIDDLE CLASS PERSON. THANKS MI THANKS AMAZON,5,Positive
139048,mobile accessories,Average,It was an average purchase,4,Positive
153488,mobile,Value for money,Review after 8 months of usage... Output is up to 8000 mah after 8 months of usage... Nice product....,5,Positive
157071,mobile,It's not long lasting,"The battery life is very poor not even close to 10000 mAH ,in the first few weeks I could charge my mi A2 upto 3 times (full charge) and now it's only charging like 1 full charge and again upto 50-60 % after that the powerbank is out of charge",2,Negative
144958,refrigerator,Nice product,Nice freezer,5,Positive
149484,smartTv,Faulty headphone jack,Overall a nice product but the headphone jack is not working properly.,3,Neutral
168846,books,Refresh your mind,it will surely changed your life after reading this.,5,Positive
123604,mobile accessories,Great,Fast device,5,Positive
131317,smartTv,The packing was good ans still need to improve,Got delivered by 07/10/2017. The packing was good ans still need to improve. About the phone it is beast with its features and camera is superb and battery backup is good. I have full charged my phone in the morning at 7'o clock and whole day i was using my phone with 4g data and at the end of the day by the night 10'o clock battery still remains upto 23%. Performance of the phone is superfast. Finally a great deal by the amazon and fantastic iPhone7.,5,Positive
161301,mobile,Awesome,Ultimate phone,5,Positive
121703,mobile accessories,Four Stars,Everything is good but phone delivered to me in 7days,4,Positive
117244,mobile,Superb,Best mob I ever used,5,Positive
132209,mobile,Great price,"Great piece of toy , being an apple fan worth it for 70k not for 90k Happy",5,Positive
122352,books,Good,Excellent book for self improvement. really a classic. Even though it was written in 1930s it's applicable for today also,5,Positive
118000,mobile accessories,Extremely satisfied.,Best wireless earphones. Awesome sound quality and bass. Got it at ₹899 on great indian festival.,5,Positive
167156,mobile,Worthy!,amazing experience..........!,5,Positive
160247,mobile,A good phone for such low budget,"This phone has a lot of features which is quite above expectations for a phone of this price. The picture quality is decent. The sound is decent. Privacy is good. I don't play games so can't comment on that but with normal apps, the battery lasts for a long time. As for external features, the phone is super light and very slim. Fits in my purse and most jeans pocket so it's easy to carry.",4,Positive
140056,mobile accessories,Not good phone,It's really not good.. Sudden screen turns on off.,1,Negative
116927,smartTv,Four Stars,"Best camera, best security, Very good processor.",4,Positive
170688,mobile,2 minute review,"◾Design ✔️Excellent, premium, 'dreamy' new design, with high quality materials and top-notch build quality - the frosted glass at the back just adds a new dimension to not just the visual appeal but also the in-hand feel. ✔️The front has a smaller teardrop notch than the OnePlus 7 ✔️A bit smaller than the OnePlus 7 Pro and slightly easier to hold (it's still on the large side though on absolute scale, so if you don't like big phones, you might want to reconsider) ✔️Basic water resistance (though it's not IP rated) ✔️Snappy in-display fingerprint scanner ✖️The camera bump at the back may be an eyesore for some (it's subjective though) ◾Display ✔️Gorgeous, super smooth 90Hz AMOLED display - along with the display on the OnePlus 7 Pro, this is one of the most amazing displays out there on any smartphone - you will enjoy how much zippier and smoother the phone feels scrolling through things like web pages and apps ✔️Strong brightness and great sunlight legibility ✔️This time it's also a flat screen without the curved edges of the OnePlus 7 Pro - while that makes it look perhaps less stunning, it's a more practical design from a usability point of view ◾Software ✔️OnePlus continues to have one of the most refined, butter-smooth, minimalistic (nearly stock), yet very useful Android skins, with some handy off-screen gestures, smart customization options, an excellent and improved 'Reading' mode, and Zen Mode to control your phone usage - the excellent software experience remains one of the primary reasons to consider a OnePlus phone ◾Performance ✔️Breakneck speeds with the new Snapdragon 855 Plus (which is supposed to be about 15% faster than 855 with graphics), and fast UFS 3.0 storage ✔️Playing graphic-intensive games is smooth, and the phone is lightning quick at launching and quitting apps, surfing the web and taking photos ◾Camera ✔️Good, versatile, triple rear camera setup, almost identical to the OnePlus 7 Pro - the only significant difference is that the telephoto lens, while packing more pixels (12MP vs 8MP on the 7 Pro), lacks OIS, and has up only to 2x zoom (instead of 3x on the 7 Pro) ✔️What that means is that picture & video quality is also very similar to the OnePlus 7 Pro - in daylight, the photos are clear, bright and vibrant with some very good HDR rendering - in low light too, the performance is more than decent, and the Night mode helps with that ✔️The wide-angle camera takes bright and sharp landscape photos, and the pictures don't show much warping around the corners, as wide-angle cameras tend to do ✔️The new macro mode is good too - allowing you to take pictures of objects closer and with much more in focus than before ✔️Portrait shots are also great - the fallout between the foreground and background looks smooth and natural, and you can now take portrait photos with the wide-angle camera as well ✔️The 16MP front camera is good too - again similar to the 16MP front camera on the OnePlus 7 Pro ✖️It's a very competent camera setup for the price, but again it's not quite up to the level of the most expensive flagships like the Galaxy S10 series, Galaxy Note 10 series, Pixel 3 series, or the iPhone 11 series ◾Audio ✔️Uses its earpiece as a speaker, which gives the OP7T an excellent stereo audio setup - it's even slightly louder than the 7 Pro - and one of the best stereo audio setups on a current smartphone ✖️No included earbuds or a 3.5mm headphone adapter ◾Battery ✔️Good battery life with a 3800mAh battery, and a 1080p screen - you will comfortably get a day's use, even with the 90Hz display ✔️Amazingly fast charging with the new Warp Charge 30T technology - it charges to 34% in 15 min, and 68% in 30 min ◾Verdict ✔️On the whole, the OnePlus 7T is an excellent, top-grade addition to OnePlus' tradition of providing top-grade flagship devices at surprisingly reasonable prices - arguably its best value device in recent times - it's again the new 'budget flagship' to beat - near perfect ✔️Between this and the OnePlus 7 Pro, it will be mostly down to whether you value the curved screen and the pop-up selfie camera enough to pay the extra moolah - for most people, the OnePlus 7T will be the more sensible value choice ✖️If you want to look at even lesser expensive budget flagships though, you do have some strong options now - the two best value ones would be the Asus 6Z, and the Redmi K20 Pro - though you will be missing out on the super smooth 90Hz display and the great software experience of OxygenOS",5,Positive
162050,mobile,Good one,"Value for money product, Pros: im impressed with its design and its fast finger print sensor and finally amazing camera with sony imx576 sensor 😍😍😍 totally loved it, and portrait mode also good Cons: No fast changing Quick battery drain while playing games and watching movies If battery is not ur prblm then obviously u can choose realme u1 Finally realme gave colour os 6 based on Android pie upgrade",4,Positive
157980,mobile accessories,It's ok...but you could get better than this...,"The phone has many features and all of them are slow. Fingerprint sensor is slow to unlock and often unresponsive. Face unlock is also really slow. Camera quality, despite the specs is MEH!!! Just battery life is kick ass. Overall an average phone, nothing too special about performance...",5,Positive
153710,mobile accessories,Overall performance is good but camera is not good comparing realme and mi phones in this range.,Samsung always known for its brand quality. No doubt its overall performance is good. Screen is bright and vivid. But the camera quality maybe improved. Battery life is good. Finger print scanner and face unlock is little bit slow. But sound and vedio quality is impressive. I suggest you to go for realme 3 pro in this range.,5,Positive
136612,mobile accessories,Samsung m10s,I purchased this phone weeks back and the phone was worth value working as I expect thanks Amazon.,5,Positive
169133,mobile,nice,nice,5,Positive
168202,books,Awesome,good one,5,Positive
125646,refrigerator,Good,Good,5,Positive
146432,mobile accessories,Good,Nice purchase,5,Positive
157108,mobile,⭐Wow Purchase.! ⭐,The best Product unboxing experience so far.! Mi has done it again. SUPERB PACKAGING. QUALITY OF THE PRODUCT IS EXCELLENT.!! Charging is going well and also the fast charging cable is of great quality. Fast charging in the start I felt is just a saying but you will see the difference. All in all a great Purchase. In love with the Looks.!!,5,Positive
162104,mobile,VFM phone,Value for money.,5,Positive
143530,refrigerator,Battery not working,"My recived battery problem, battery not charge so i return",1,Negative
135029,smartTv,"For the amount you pay, you really can't complain much about this device.","I had problems updating to the latest windows 10 version. Somehow it got stuck multiple times for hours to no end. Cancelled the installation multiple times. But thankfully it worked on the fourth attempt. Apart from this i haven't faced any issues thus far. Hopefully, I will not face any issues in the near future. The laptop looks good. It's chic. The ultimate plus point is the light weight. Having used very heavy laptops in the past, this is a life changer for me. 14 inch screen is probably the most perfect screen size ever. To me this was a problem, there's no separate Home, Pg Down/up, End buttons. It is part of the function buttons of up down and side arrows. So, in order to navigate to the top of the page, you need to hit the function button first and the home/arrow button. This may not be a problem for most, but to me, it's important. That's the only complaint really. Final words: For the amount you pay, you really can't complain much about this device. Go for it if you use the device for lite to moderate work every day.",4,Positive
163636,mobile,Excellent,Very good quality fully water proof must buy,5,Positive
134606,mobile,Cool times,"I don't dislike anything of this product. It has been giving me a cool, comfortable time",5,Positive
138444,mobile,Ok,It is a good product but battery life is poor and worst only 5000 to 7000mah is used and the battery was dead,3,Neutral
149205,mobile accessories,Camera is good,Osm mobile,5,Positive
140116,mobile,Best product!,It's the best!!!!!!,5,Positive
147051,mobile,Nice,No words to say,4,Positive
162155,smartTv,Value for Money,Value for money.. Bought at stealing price !,5,Positive
123606,mobile accessories,Good mobile,Fast face unlock and finger print unlocking,4,Positive
162571,mobile accessories,Very very bad product,Very bad product. Dont buy this. I want to replace the item but they are saying that it could be replaced after 20 days. Now 20 days what will I do with this dummy product. I am an old customer of amazon. But now they are cheating the customer.,1,Negative
160569,mobile accessories,Great Gift from Xiomi with super Amoled disply,"This product is great, good camera quality, picture quality, Super Amoled display which punchy picture, battery good, processor is good. Finger access in screen is slow so Xiomi working on it. Overall experience is good.",4,Positive
129865,mobile,Awesome,Good product,5,Positive
140095,mobile,SanDisk 64 GB class 10 microsd card,"It's storage capacity is 63.49 GB if you used it as portable storage in your phone,I got the delivery in 2 days and I bought it at 699",5,Positive
118990,mobile accessories,Decent Product,Camera is awesome!,5,Positive
148732,mobile accessories,Samsung Galaxy M20,"One of the best Samsung Galaxy phone I'm so impressed by battery life and amoled display quality,Maybe this is the 1st time samsung launches a cheap price phone with so many rich features.",5,Positive
111376,smartTv,Remote stops working,After one week of buying remote stops working.Very much disappointed with this product.,1,Negative
111400,books,Five Stars,After taking this you can beat your limit,5,Positive
163738,refrigerator,Very good led tv,Very good voice and picture,5,Positive
168584,mobile accessories,not received mobile,i haven't received the mobile...i have ordered 3 mobile i have received only 2 ...i have done the payment for three...,1,Negative
139657,mobile,Bad service,"It's come with 10000 mAH battery, but it charge 4000 mAH battery, 1 time and 2nd time only half charged. Better to purchase it from MI.COM not from Amazon.",2,Negative
166912,smartTv,Good,Yes,5,Positive
132886,books,Satisfied!!,Happy with the product!!,5,Positive
157671,smartTv,What a nice iPhone,"The iPhone is looking awesome also very smooth to use ....camera quality is like dslr ..... Excellent battery backup ,sound quality also awesome.....",5,Positive
166241,refrigerator,Never buy a whirlpool refrigerator,"Worst product!! I bought this refrigerator with 10 years warranty and it had a problem of water leakage in 4 years itself. It was a unique problem for me. When I called Whirlpool team they replaced a part and charged me Rs. 2000 with an assurance that the problem will be resolved but it didn’t improved at all in fact became worst and after working on the appliance for 2 months Whirlpool declared the appliance as non repairable i.e, they can’t repair their own appliance and when I asked for the solution and after calling them couple of times Whirlpool told that they can replace it but I have to pay for it and even refused to refund my 2000 Rs. First time I bought the Whirlpool refrigerator and I believe it was my mistake. Entire team don’t have any empathy with the customer. I even wrote to the M.D of Whirlpool but it looks like that he don’t even check his mail. I don’t recommend anyone to buy a Whirlpool refrigerator as I am suffering for last 4 months.",1,Negative
170490,refrigerator,Too thin... Alerts are not good..,"very thin and small , its only showing notification not contact name or numbers ,disappointed.. steps r not accurate. only thing its looking attractive .",2,Negative
124691,books,Four Stars,GOOD BOOK,4,Positive
121526,books,Five Stars,Everyone should buy it. Life changing book.,5,Positive
123969,mobile,All over is good !,Fingerprint reader is much fast. Camera quality good but bum is so odd. Battery life is good.,5,Positive
116597,mobile,Paisa wasool iPhone,"Best IPhone I ever had best battery life , camera quality , stereo sound excellent",5,Positive
124365,mobile accessories,Best Mobile under 14000,"For first time I am using Samsung Mobile and it is awesome. I have used Lenovo, HTC, Nokia, Redmi, Realme, Vivo. But in this price category it is the smoothest mobile I have ever used. Camera is just awesome as I have to capture photos of big ledgers books, it takes the photo easily. Picture quality is very good. The AI mode is also better than other phones. Battery backup is awesome, if I close auto syn, GPS and use the power saver mode then only 10 to 15% battery consumed, in office hours(9am to 7pm). I make like 10 calls. Played like 1hour and with Facebook, WhatsApp, use hotspot for 4 to 5 hours, with always on display. Built quality awesome. It lack in sound quality but no complain as today we all use the bluetooth speaker or headphone. Screen touch is very good I have played many high quality games in all the other mobiles I brought but the smoothness is best in this mobile. Processor quality is very good, I don't understand why everyone says Exynox is lagging behind Qualcomm. I don't know how other reviewers get the framerate in a game, but I played COD yesterday it's very good than the other mobile I have been with. And last the SAmoled screen is awesome. As it not reflect any light when I using dark mode. The black is totally black no lights. And the full brightness we can look at the mobile under sunlight, other mobile have that feature but not that good. But it lags in signal quality. The fingerprint unlock is slow due to animation and the face unlock is also slow due to animation. But it is good have slow face unlock, if I have to watch the time it doesn't unlock as today we don't use watch anymore. I can't compare it to other mobiles who were more pricey and have large storage. But 64 GB is more than enough. In this price range I am sure that it's best anyone can get.",5,Positive
123038,mobile accessories,The credibility..,Excellent service..good deal.,5,Positive
133393,mobile,Blue vertical line appearing in right side of Display,Honor 8C received new one today..,4,Positive
170060,mobile accessories,Good earphones at a reasonable price,the headphones are quite good at a very decent price as this is JBL.,4,Positive
137681,books,Best vocabulary builder book,"If you want to gain your vocabulary,go for it.A efficient vocabulary builder by Norman Lewis.",5,Positive
118053,mobile accessories,Head phone is not working properly the right side speaker is playing left side is not playing...,Better in everything...,5,Positive
145681,mobile accessories,Budget Phone,"Nice phone, specially touch sensitivity is nice & bigger display. It runs smooth . Average camera, battery life is little bit low......in a low budget it could be a great device",4,Positive
146106,smartTv,Nice speaker,"Nice product at this price, sound and bass effect is good. Go for it",4,Positive
150476,mobile,Review for Amazon not for phone,"Phone is faulty with slow charging (taking more than 3hrs to charge) and micro phone problem. When you call Amazon helpline they ask you to try hard resetting, drain battery to 0% and try and then do testing through some dummy software. 3 calls / 3 days wasted. Then they day technician will visit and confirm the fault but technician available after 3 weeks. No worries Sir, we will extend your replacement time and allow you to replace if technician confirms the fault. Now technician visited confirmed the fault and now they can't replace the phone. Now they are giving you refunds. I had purchased during sale period where I had got 2700 rs worth benefits plus free screen protection etc and now if I agian order the product I will lose 2700 rs benefit and screen protection benefit. When you promise to extend the replacement window time but you dont replace and I have buy the same product at higher amount costing to my pocket.",1,Negative
129859,mobile accessories,Away some,Good product,5,Positive
148383,mobile,Ok,Ok,3,Neutral
141880,smartTv,New Fire TV Stick - Awesome,"Liked the product very much. With the power off, volume control and ""Alexa"", it's an awesome product.",5,Positive
110090,smartTv,The perfect Tv - value for money,"-Stunning Sound. -Vibrant Picture. -Netflix, Amazon prime video work great, (not at 1080p but at 480 p, get a firestick😏 if u need! ) - Superb 2 in 1 remote with air mouse and keyboard (these features work with a small usb Bluetooth reciever, but its range becomes poor as the usb port is on the side, therefore use an usb extension cable and bring it up front, only then this works fab! ) - Sensy app and the Sensy IR connector is not useful to me, i prefer the tatasky remote. The sensy method is an ultra useless n cumbersome gimmick. - Wifi connectivity is average, needs your router to be close by. No connection issues or drops. 2K youtube videos play very smooth. 4K youtube videos hang. - Awesome build, sturdy. - Awesone service center help, - Awesome installation experience. - Awesome Packaging, best in class - Using a 1KVA digital stabilizer (purchased here on amazon: called monitor) Very happy with the price and value for money. (makes it worthy than MarQ, Vu, Thomson, MI, IfFalcon and Kodak) Keep it up Videotex, Amazon. I thought I'd be making a big mistake by buying this brand, but it is the best TV I've bought in my life.",5,Positive
143523,smartTv,Refund it,My prodect not refund its not working call me this no 8850832382,1,Negative
113427,mobile accessories,Average,Average phone,3,Neutral
147048,mobile,The best phone of the season,"No words to describe the uniqueness of this phone. I got everything in this phone which i was waited to buy the best one since more than 9-10months. This phone is worth waiting. Those who got double mind towards buying this phone, trust me, get one. You won't regret. The touch and the camera, the battery and especially there are few features which i never heard of but i found them really very useful for me. Thank you Samsung for creating such an amazing smart phone.",5,Positive
122287,smartTv,Very good TV for this reasonable price,"Excellent TV from Sanyo! Of course it is one of the best brand, but never expected this much of it from this brand Pros: 1. picture quality is great 2. Sound recognition is very good 3. Smart features Cons: 1. No amazon prime video. Anyhow I am hoping it will be added in next update. 2.there is no Web browser",5,Positive
140205,books,Very good product,It's very useful to increase arithmetic skills.. Its standard was really good..,5,Positive
167530,books,Five Stars,bible of gk,5,Positive
154547,mobile,Works well,So far so good 2 months going strong,5,Positive
115480,smartTv,One Star,Battery backup very bad. Half day only,1,Negative
138350,mobile,Not worth of money,"It has good battery backup, rear camera is clear but front camera is not clear that much, one thing is its body is thick little bit but not worth of money",3,Neutral
154254,smartTv,Super 65,Simply superb,5,Positive
131398,smartTv,Go for it...,"Got it from Appario Retail. Genuine, brand new, sealed in original packaging.(no lightning to 3.5mm converter however, no longer shipped I think, doesn’t looked like removed) Bill with IMEI and serial no. However will request a better copy as the one came along won’t last long. Assembled in India product as mentioned on box as well as on phone. Got registered automatically when started first. There is warranty info in settings which mentions expiry date exactly one year after. Battery is good like any other phone. Shows the health 100%. Easily last a day with normal usage. Don’t need to mention anything about phone features. If you know Apple, you know what you are buying.",4,Positive
151314,mobile,Provide iphone x for free,Please provide me free iphone x for reviewing it...It will be pleasure for me. I have so many request for iPhone x,3,Neutral
136289,mobile,Real me is a brand phone. ..Worth for money,I loved this phone....It's in quality in budget....But here the no sign in....When it captured the picture...Good cameras...,5,Positive
142147,mobile,Wonderful,Love it it is awesome everything is very accurate,5,Positive
114434,mobile,Loved it!!,Awesome phone.. camera quality is very good. Best phone. Worth it!!,5,Positive
151871,mobile,Value for money,Product is fairly good for the price,3,Neutral
136519,smartTv,Worth,I purchased Kevin 40 inch tv which is worth.n yc product.the packing is very awesome.,5,Positive
128531,mobile,Good,Good mobile,4,Positive
148646,mobile,Cheap and best powerbank,"One Amazing product + ives Minimalist design Fast charge Price -ives Only 2x charge to S9 . Looks delicate prone to scratches Small chord Type C cable should be included . Overall price perfect product , buy it .",5,Positive
152037,smartTv,Dabba product not working.,Product is not charging after 10days of delivery. They don't even provide charger with device.,1,Negative
145514,mobile,Value for money and brand value...go for it,Nice phone at amazing price in great Indian festival sale,5,Positive
145554,mobile accessories,Thank u samsung,Nice phone by samsung in budget,5,Positive
136294,mobile,Very Good,I loved this. Is this camera very best. Compare as price phone are very best,5,Positive
154261,mobile accessories,Value for money,Simply superb phone Huwaei I'm using last 5 year mi but this was amazing camper to mi,5,Positive
140122,mobile,Battery drains out really fast,It's the worst phone I've ever purchased. I've been using it for a week and suddenly it gets switched off and battery drains out very quickly. Regretting for buying it,2,Negative
110081,mobile accessories,MI A3,#NAME?,3,Neutral
147505,mobile accessories,Don't buy,Not good.. don't buy.. after using 5 months I m writting this review.. sound quality s nt good n also one side s not working..,1,Negative
155938,mobile accessories,iPhone Xr Cooooool,Superb,5,Positive
128263,refrigerator,Good for beginners,Good for beginners,5,Positive
118037,mobile,Better phone at ₹5998👍🏻,Better at this price. 1.Less colour options in notification light. 2.Face lock 👍🏻 3.Compact hands on feel. 👍🏻 4.Display clarity is just ok.(nothing special). Go for it at ₹5998.,4,Positive
121969,mobile accessories,Five Stars,Excellent,5,Positive
113786,mobile accessories,Awsworth Display,"Awesome Camera , good Battery backup Awesome Look and Colour Good for games also",5,Positive
117710,refrigerator,Very good,Best product,5,Positive
122951,mobile,Five Stars,"Excellent product, pretty heavy & sturdy",5,Positive
138308,mobile,Good product,It has a good product.i suggest to but it.,4,Positive
124636,mobile,Nzkwaas,Fully bakawaas,3,Neutral
137075,mobile accessories,A must buy phone for those who have less budget to buy phones,"I was finding a phone with a high battery life and enough ram for multitasking under ₹15,000 and I was hoping to get a decent phone but when I searched to buy a phone I found this phone and I was so amazed by this phone. So I decided to buy it and I have been using this for 3 months and still I have not found a single problem with this phone and it is even water resistant but I don't know why Samsung is not telling that this phone is water resistant.",5,Positive
124248,mobile,Worthy product,First time it took a lot of time to get charged itself.. but after that it charges faster and also it charges the other devices very fast. Very easy to use. The power indicator is very user friendly which helps to understand better.,5,Positive
148412,mobile accessories,Ok,Ok,3,Neutral
170580,books,One Star,wonderful.........!!!,5,Positive
166910,mobile,Everything is fine,Yes,5,Positive
116538,mobile accessories,Best,Best,3,Neutral
121888,mobile accessories,Excellent phone,Everything working like butter. Smooth and we'll designed,5,Positive
112892,smartTv,"Just a little strong sound would make it perfect. I’m returning it, sadly.","Apparently you cannot return it, i'm done with amazon",1,Negative
123579,mobile,Love it,Fast charging with long last battery its Awsome the cover is metal but the usb and charger connected part is made of plastic its broken but working very new go for it. Battery life more then i expect 😍😍👍,3,Neutral
121793,mobile,Excellent,Everything is ok but battery life is not satisfied,5,Positive
153187,smartTv,Samsung,Received as expected,5,Positive
165114,mobile accessories,Need replacement,"We had booked 3 pieces of boat Bluetooth devices 2 red and 1 black. Box which had black device was damaged and bar code label wasn't found. But found those in the red devices. We worried about whether the black was original or not. We have opted for the replacement and kindly replace with the new black one,if not we are ready to approach Consumer Court. Please replace the product as soon as possible.",1,Negative
147613,refrigerator,J,Not so cool,2,Negative
159248,smartTv,Sound quality is very bad,"This TV sound quality is very bad. When you watch the TV more than 1 hour,The sound has been vibrate sometime.I bought this TV yesterday.when I wanted to return this TV within one day of purchase ,Amazon excutive denied.She said this is not returnable item.Despite amazon app shows return or replacement.So don't buy this TV from Amazon.This is very bad deal.",1,Negative
131275,mobile,Great Phone.,"Got Product On Time. Thank you Amazon Phone Is working Great. Just loving it. Excellent touch, camera, face ID, Look. Everything Is Just Perfect",5,Positive
135063,mobile accessories,Not such a premium product,"I hardly write reviews about products but felt like putting this out there. This is an okish sort of product. Do not expect it to outperform its competitors,because it does not. The only usp this product has that makes people want to buy it is the Samsung batch. After using it for a month, I can honestly tell that this phone is not the best investment I made. It hangs abruptly and every now and then it lags. Battery life is good but if you expect Samsung to deliver you a premium product then don't fool yourself. Better to invest your money elsewhere or save and get a better phone. Also the system shows warning of moisture in the usb port and every now and then it does not charge. Honestly read the good reviews and fell for it. My bad",3,Neutral
161159,mobile accessories,Ok product,Touch screen isn’t sensitive,4,Positive
